path,.,_id,imageUrl,brush,annotation,annotation.0.regionType,annotation.0.id,annotation.0.centerX,annotation.0.centerY,annotation.0.width,annotation.0.height,annotation.0.classification,annotation.0.color,annotation.1.regionType,annotation.1.id,annotation.1.centerX,annotation.1.centerY,annotation.1.width,annotation.1.height,annotation.1.classification,annotation.1.color,annotation.0.labels,annotation.1.labels,annotation.0.points.0.x,annotation.0.points.0.y,annotation.0.points.1.x,annotation.0.points.1.y,annotation.0.points.2.x,annotation.0.points.2.y,annotation.0.points.3.x,annotation.0.points.3.y
samples.509,,s1aff8krn,file:///Users/stephaniewong/Desktop/yield/img4586.png,complete,,bounding-box,31133222960022433,0.3412596401028278,0.6021850899742931,0.19922879177377895,0.17609254498714655,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.510,,sc8qjv9we,file:///Users/stephaniewong/Desktop/yield/img4587.png,complete,,bounding-box,960471731967595,0.3181233933161954,0.46208226221079696,0.1452442159383033,0.17352185089974298,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.511,,s7fxu8hmg,file:///Users/stephaniewong/Desktop/yield/img4588.png,complete,,bounding-box,39777559863566725,0.4248071979434448,0.711439588688946,0.18123393316195374,0.2506426735218509,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.512,,s5bmock7b,file:///Users/stephaniewong/Desktop/yield/img4589.png,complete,,bounding-box,611642132074083,0.6767352185089974,0.3052699228791774,0.16580976863753216,0.18123393316195374,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.513,,sr47hpdfo,file:///Users/stephaniewong/Desktop/yield/img459.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.514,,s7ljnhxfo,file:///Users/stephaniewong/Desktop/yield/img4590.png,complete,,bounding-box,47567309268644564,0.5096401028277635,0.6188946015424164,0.1452442159383034,0.17609254498714655,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.515,,slm4q6rxd,file:///Users/stephaniewong/Desktop/yield/img4591.png,complete,,bounding-box,5017658931928488,0.17866323907455012,0.5083547557840616,0.18508997429305912,0.1658097686375321,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.516,,slnmzkwzu,file:///Users/stephaniewong/Desktop/yield/img4592.png,complete,,bounding-box,9123443694183859,0.718508997429306,0.5,0.15681233933161953,0.15938303341902316,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.517,,s1gxwd6dj,file:///Users/stephaniewong/Desktop/yield/img4593.png,complete,,bounding-box,07922443755114061,0.705012853470437,0.4865038560411311,0.19665809768637532,0.17866323907455017,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.518,,sazu55bvv,file:///Users/stephaniewong/Desktop/yield/img4594.png,complete,,bounding-box,6485737035709185,0.5552699228791773,0.5681233933161953,0.1645244215938303,0.18508997429305912,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.519,,s0otbo1an,file:///Users/stephaniewong/Desktop/yield/img4595.png,complete,,bounding-box,5363129897867376,0.3952442159383034,0.20758354755784061,0.14524421593830333,0.19151670951156813,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.520,,s37yxngjf,file:///Users/stephaniewong/Desktop/yield/img4596.png,complete,,bounding-box,8600342624293871,0.5790488431876606,0.22429305912596403,0.1580976863753213,0.23007712082262213,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.521,,svzu42ije,file:///Users/stephaniewong/Desktop/yield/img4597.png,complete,,bounding-box,9022090590129253,0.7847043701799485,0.45629820051413883,0.20179948586118257,0.14652956298200515,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.522,,ssxpixtwd,file:///Users/stephaniewong/Desktop/yield/img4598.png,complete,,bounding-box,848709003563412,0.2493573264781491,0.6285347043701799,0.1722365038560411,0.1748071979434448,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.523,,slln0mf4j,file:///Users/stephaniewong/Desktop/yield/img4599.png,complete,,bounding-box,7491153535022161,0.5456298200514139,0.49421593830334193,0.1426735218508997,0.15552699228791778,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.524,,smy42btkg,file:///Users/stephaniewong/Desktop/yield/img460.png,complete,,bounding-box,1608659703262243,0.660025706940874,0.4273778920308483,0.10411311053984584,0.10925449871465293,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.525,,sinf9iuhq,file:///Users/stephaniewong/Desktop/yield/img4600.png,complete,,bounding-box,9211665950457681,0.38817480719794345,0.775706940874036,0.15938303341902316,0.22493573264781486,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.526,,shi9i9aep,file:///Users/stephaniewong/Desktop/yield/img4601.png,complete,,bounding-box,35631974589786175,0.256426735218509,0.5199228791773779,0.16580976863753216,0.17866323907455017,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.527,,syy523edh,file:///Users/stephaniewong/Desktop/yield/img4602.png,complete,,bounding-box,9397070641937046,0.6169665809768637,0.6304627249357326,0.14652956298200515,0.1940874035989717,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.528,,sa7v8wj7q,file:///Users/stephaniewong/Desktop/yield/img4603.png,complete,,bounding-box,4574800893196189,0.6073264781491003,0.7397172236503856,0.13753213367609252,0.1709511568123394,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.529,,szblmfi8m,file:///Users/stephaniewong/Desktop/yield/img4604.png,complete,,bounding-box,814158078969105,0.7268637532133676,0.6105398457583547,0.1452442159383034,0.16195372750642667,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.530,,svekwbimo,file:///Users/stephaniewong/Desktop/yield/img4605.png,complete,,bounding-box,9941459614093793,0.5520565552699228,0.5462724935732648,0.13753213367609252,0.13110539845758362,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.531,,siucsinxy,file:///Users/stephaniewong/Desktop/yield/img4606.png,complete,,bounding-box,3368822071028723,0.56426735218509,0.41516709511568123,0.14910025706940877,0.20308483290488433,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.532,,sdmso325x,file:///Users/stephaniewong/Desktop/yield/img4607.png,complete,,bounding-box,24821246196303348,0.4839331619537275,0.7024421593830334,0.15295629820051415,0.18637532133676094,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.533,,sy5hn6q87,file:///Users/stephaniewong/Desktop/yield/img4608.png,complete,,bounding-box,9785192693901459,0.42287917737789205,0.8444730077120822,0.16195372750642673,0.1876606683804627,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.534,,spekjijm3,file:///Users/stephaniewong/Desktop/yield/img4609.png,complete,,bounding-box,13611138403037626,0.3264781491002571,0.5546272493573264,0.1748071979434447,0.1658097686375321,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.535,,sww39yh28,file:///Users/stephaniewong/Desktop/yield/img461.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.536,,sh1m3jve3,file:///Users/stephaniewong/Desktop/yield/img4610.png,complete,,bounding-box,5323804992730297,0.6632390745501285,0.39460154241645246,0.16709511568123392,0.18251928020565555,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.537,,s7p8n2o38,file:///Users/stephaniewong/Desktop/yield/img4611.png,complete,,bounding-box,4167802556905471,0.4434447300771208,0.39781491002570696,0.15167095115681234,0.17609254498714655,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.538,,skiod7z3i,file:///Users/stephaniewong/Desktop/yield/img4612.png,complete,,bounding-box,28046627054268436,0.5578406169665809,0.6021850899742931,0.18508997429305912,0.16323907455012854,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.539,,s44duzumn,file:///Users/stephaniewong/Desktop/yield/img4613.png,complete,,bounding-box,2595358808638888,0.3489717223650386,0.2847043701799486,0.21465295629820053,0.18637532133676094,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.540,,s7goedvg5,file:///Users/stephaniewong/Desktop/yield/img4614.png,complete,,bounding-box,47296760126053905,0.6741645244215938,0.38174807197943444,0.1606683804627249,0.14910025706940877,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.541,,swidlvhyr,file:///Users/stephaniewong/Desktop/yield/img4615.png,complete,,bounding-box,23401668487012506,0.4697943444730077,0.32069408740359895,0.12724935732647813,0.17866323907455012,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.542,,si4fnikbd,file:///Users/stephaniewong/Desktop/yield/img4616.png,complete,,bounding-box,060164157072234214,0.45951156812339333,0.749357326478149,0.12467866323907462,0.15681233933161953,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.543,,sp1fn4lv4,file:///Users/stephaniewong/Desktop/yield/img462.png,complete,,bounding-box,41469111303690465,0.07519280205655526,0.35218508997429304,0.10411311053984576,0.16709511568123392,yield,#f44336,bounding-box,7810705623673064,0.7082262210796915,0.3759640102827764,0.0719794344473007,0.12210796915167094,yield,#f44336,,,,,,,,,,
samples.544,,s1qfcztdj,file:///Users/stephaniewong/Desktop/yield/img463.png,complete,,bounding-box,47128724007298506,0.03920308483290488,0.31748071979434445,0.07326478149100257,0.12596401028277632,yield,#f44336,bounding-box,6085840340208502,0.7152956298200515,0.14910025706940874,0.10925449871465298,0.14138817480719795,yield,#f44336,,,,,,,,,,
samples.545,,s4l0ezl4l,file:///Users/stephaniewong/Desktop/yield/img464.png,complete,,bounding-box,7545996689862133,0.5629820051413882,0.3496143958868895,0.4087403598971722,0.6041131105398458,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.546,,s6u51nkih,file:///Users/stephaniewong/Desktop/yield/img465.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.547,,s4nvzfk69,file:///Users/stephaniewong/Desktop/yield/img466.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.548,,syv8whkih,file:///Users/stephaniewong/Desktop/yield/img467.png,complete,,bounding-box,030727370199522097,0.5610539845758356,0.23778920308483292,0.06298200514138819,0.08740359897172237,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.549,,st8ifw30u,file:///Users/stephaniewong/Desktop/yield/img468.png,complete,,bounding-box,9053449477598332,0.2480719794344473,0.19922879177377892,0.06169665809768635,0.06683804627249357,yield,#f44336,bounding-box,7896983359209675,0.7615681233933163,0.2969151670951157,0.055269922879177424,0.07712082262210795,yield,#f44336,,,,,,,,,,
samples.550,,sekhhqrfe,file:///Users/stephaniewong/Desktop/yield/img469.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.551,,s2osbt0dd,file:///Users/stephaniewong/Desktop/yield/img470.png,complete,,bounding-box,7773462165666984,0.8727506426735219,0.3412596401028278,0.07455012853470433,0.07069408740359895,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.552,,sdjexx81y,file:///Users/stephaniewong/Desktop/yield/img471.png,complete,,bounding-box,4115157223966721,0.705655526992288,0.2352185089974293,0.06426735218508994,0.1079691516709512,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.553,,simq23kf4,file:///Users/stephaniewong/Desktop/yield/img472.png,complete,,bounding-box,8691493345592567,0.4505141388174807,0.2133676092544987,0.09640102827763497,0.1876606683804627,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.554,,s69na7sar,file:///Users/stephaniewong/Desktop/yield/img473.png,complete,,bounding-box,7122265614903696,0.39524421593830333,0.35089974293059123,0.07326478149100257,0.10539845758354754,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.555,,s1by20t8y,file:///Users/stephaniewong/Desktop/yield/img474.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.556,,s7m8p3hma,file:///Users/stephaniewong/Desktop/yield/img475.png,complete,,bounding-box,7378710270323623,0.5173521850899743,0.301413881748072,0.13239074550128532,0.19922879177377895,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.557,,sl0vdj7nu,file:///Users/stephaniewong/Desktop/yield/img476.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.558,,smwqk2e2l,file:///Users/stephaniewong/Desktop/yield/img477.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.559,,so4bktx09,file:///Users/stephaniewong/Desktop/yield/img478.png,complete,,bounding-box,8633820412504483,0.4916452442159383,0.30205655526992287,0.12210796915167099,0.18508997429305915,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.560,,srdiu061r,file:///Users/stephaniewong/Desktop/yield/img479.png,complete,,bounding-box,1368782127709267,0.4607969151670951,0.230719794344473,0.3997429305912596,0.4383033419023136,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.561,,sjcfuzcol,file:///Users/stephaniewong/Desktop/yield/img480.png,complete,,bounding-box,9177452768650385,0.24742930591259638,0.2384318766066838,0.12982005141388173,0.2300771208226221,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.562,,srmdytd33,file:///Users/stephaniewong/Desktop/yield/img481.png,complete,,bounding-box,41196965553828613,0.6124678663239074,0.7641388174807198,0.1709511568123393,0.2300771208226221,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.563,,sjq6jxscq,file:///Users/stephaniewong/Desktop/yield/img482.png,complete,,bounding-box,19432949249531073,0.33419023136246784,0.5751928020565553,0.2030848329048843,0.19408740359897175,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.564,,slsn6uizt,file:///Users/stephaniewong/Desktop/yield/img483.png,complete,,bounding-box,31919227237292636,0.36053984575835474,0.3946015424164524,0.13753213367609257,0.18508997429305912,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.565,,su751oapf,file:///Users/stephaniewong/Desktop/yield/img484.png,complete,,bounding-box,18144500625447146,0.4325192802056555,0.724935732647815,0.1838046272493573,0.2724935732647814,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.566,,smy3ju5ge,file:///Users/stephaniewong/Desktop/yield/img485.png,complete,,bounding-box,6897350345187112,0.6895886889460154,0.3161953727506427,0.17352185089974292,0.16452442159383032,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.567,,stivvvozn,file:///Users/stephaniewong/Desktop/yield/img486.png,complete,,bounding-box,9110858188310644,0.5218508997429305,0.6188946015424164,0.13881748071979433,0.17609254498714655,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.568,,shnuy30g1,file:///Users/stephaniewong/Desktop/yield/img487.png,complete,,bounding-box,3377372711748856,0.18573264781491006,0.4672236503856041,0.18380462724935737,0.15809768637532134,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.569,,sddljx7e2,file:///Users/stephaniewong/Desktop/yield/img488.png,complete,,bounding-box,5432522498783596,0.711439588688946,0.4794344473007712,0.15295629820051415,0.15681233933161948,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.570,,saybpp7ke,file:///Users/stephaniewong/Desktop/yield/img489.png,complete,,bounding-box,24890177377906553,0.7062982005141388,0.4832904884318766,0.18894601542416445,0.1825192802056555,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.571,,s9micg8oj,file:///Users/stephaniewong/Desktop/yield/img490.png,complete,,bounding-box,7836381461727002,0.5488431876606683,0.5681233933161953,0.16966580976863754,0.19537275064267356,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.572,,sitb4rcwb,file:///Users/stephaniewong/Desktop/yield/img491.png,complete,,bounding-box,6908082903602182,0.4222365038560411,0.20437017994858614,0.12982005141388175,0.19794344473007713,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.573,,sy47gheys,file:///Users/stephaniewong/Desktop/yield/img492.png,complete,,bounding-box,44105895648000937,0.5687660668380463,0.22236503856041132,0.1529562982005142,0.22107969151670953,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.574,,sg8h0sufr,file:///Users/stephaniewong/Desktop/yield/img493.png,complete,,bounding-box,35704243742184993,0.7969151670951157,0.5025706940874036,0.19280205655526994,0.1336760925449872,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.575,,ssx4e10d5,file:///Users/stephaniewong/Desktop/yield/img494.png,complete,,bounding-box,8695734435320666,0.2731362467866324,0.6876606683804627,0.1683804627249357,0.1645244215938303,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.576,,swr7q1qoi,file:///Users/stephaniewong/Desktop/yield/img495.png,complete,,bounding-box,9055658372659674,0.5546272493573265,0.512853470437018,0.14267352185089976,0.13881748071979438,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.577,,s0ho6pht4,file:///Users/stephaniewong/Desktop/yield/img496.png,complete,,bounding-box,7965878961556656,0.37853470437018,0.7654241645244215,0.13496143958868895,0.20437017994858608,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.578,,sjjxxbz7a,file:///Users/stephaniewong/Desktop/yield/img497.png,complete,,bounding-box,215818834642596,0.25771208226221076,0.5032133676092545,0.1658097686375321,0.17352185089974292,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.579,,ssszs45vh,file:///Users/stephaniewong/Desktop/yield/img498.png,complete,,bounding-box,4816001462464632,0.6356041131105399,0.6073264781491002,0.1606683804627249,0.1812339331619537,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.580,,shrn2j96e,file:///Users/stephaniewong/Desktop/yield/img499.png,complete,,bounding-box,7557802178393531,0.5976863753213368,0.7557840616966581,0.141388174807198,0.17994858611825193,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.581,,s2tnouj9f,file:///Users/stephaniewong/Desktop/yield/img500.png,complete,,bounding-box,7426951092814587,0.743573264781491,0.5411311053984575,0.17352185089974292,0.13881748071979433,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.582,,s4omf5c2y,file:///Users/stephaniewong/Desktop/yield/img501.png,complete,,bounding-box,8975290023103404,0.5546272493573264,0.544344473007712,0.1529562982005141,0.12982005141388175,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.583,,sbjtjxg3c,file:///Users/stephaniewong/Desktop/yield/img502.png,complete,,bounding-box,7338690944151265,0.4820051413881748,0.39974293059125965,0.1645244215938303,0.18508997429305912,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.584,,sw2u4n0vt,file:///Users/stephaniewong/Desktop/yield/img503.png,complete,,bounding-box,7122685704132166,0.45629820051413883,0.6940874035989717,0.16195372750642673,0.20565552699228795,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.585,,shciao676,file:///Users/stephaniewong/Desktop/yield/img504.png,complete,,bounding-box,5175367450192938,0.37467866323907456,0.8406169665809768,0.1709511568123393,0.20565552699228795,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.586,,sp49763ea,file:///Users/stephaniewong/Desktop/yield/img505.png,complete,,bounding-box,5220819937555823,0.33033419023136246,0.5469151670951157,0.17480719794344474,0.16580976863753216,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.587,,sbes68pcy,file:///Users/stephaniewong/Desktop/yield/img506.png,complete,,bounding-box,471176409712621,0.6291773778920309,0.3708226221079691,0.1683804627249358,0.16066838046272497,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.588,,swzcd40up,file:///Users/stephaniewong/Desktop/yield/img507.png,complete,,bounding-box,3969359265488053,0.44601542416452444,0.39267352185089976,0.1516709511568124,0.1889460154241645,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.589,,syxkde8st,file:///Users/stephaniewong/Desktop/yield/img508.png,complete,,bounding-box,27338255559861757,0.5565552699228792,0.5970437017994858,0.18508997429305918,0.1606683804627249,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.590,,swkmum6j7,file:///Users/stephaniewong/Desktop/yield/img509.png,complete,,bounding-box,701085651258895,0.390745501285347,0.26092544987146526,0.21593830334190228,0.1953727506426735,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.591,,s40ru78dq,file:///Users/stephaniewong/Desktop/yield/img510.png,complete,,bounding-box,2809513714563454,0.724293059125964,0.46465295629820047,0.134961439588689,0.16066838046272486,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.592,,se1vhzg2t,file:///Users/stephaniewong/Desktop/yield/img511.png,complete,,bounding-box,7134341006659297,0.4717223650385604,0.3213367609254499,0.12853470437018,0.15681233933161953,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.593,,s3xuncy3a,file:///Users/stephaniewong/Desktop/yield/img512.png,complete,,bounding-box,8228523619279917,0.43316195372750643,0.7345758354755785,0.1053984575835476,0.14267352185089976,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.594,,skujkvoao,file:///Users/stephaniewong/Desktop/yield/img955.png,complete,,bounding-box,15910870949658684,0.7904884318766067,0.2127249357326478,0.1516709511568124,0.2686375321336761,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.595,,sqf3mb0lj,file:///Users/stephaniewong/Desktop/yield/img956.png,complete,,bounding-box,9492819443884106,0.36311053984575836,0.3849614395886889,0.13496143958868895,0.2249357326478149,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.596,,snnv9by44,file:///Users/stephaniewong/Desktop/yield/img957.png,complete,,bounding-box,5150580862379623,0.7834190231362468,0.36632390745501286,0.08611825192802058,0.11568123393316193,yield,#f44336,bounding-box,3697571955369374,0.2300771208226221,0.3489717223650386,0.06683804627249357,0.08868894601542415,yield,#f44336,,,,,,,,,,
samples.597,,sglwgklna,file:///Users/stephaniewong/Desktop/yield/img958.png,complete,,bounding-box,7021196668635468,0.21401028277634962,0.26221079691516713,0.06041131105398456,0.11825192802056556,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.598,,s58mga45a,file:///Users/stephaniewong/Desktop/yield/img959.png,complete,,bounding-box,34031721534928416,0.07262210796915167,0.243573264781491,0.05784061696658098,0.09640102827763497,yield,#f44336,bounding-box,016353646136934463,0.8470437017994858,0.18380462724935734,0.1516709511568124,0.22107969151670953,yield,#f44336,,,,,,,,,,
samples.599,,s01r8spsa,file:///Users/stephaniewong/Desktop/yield/img960.png,complete,,bounding-box,054548339281796254,0.3688946015424165,0.3380462724935733,0.05912596401028275,0.09254498714652959,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.600,,ssw6vb7tc,file:///Users/stephaniewong/Desktop/yield/img961.png,complete,,bounding-box,3871793536553165,0.7127249357326478,0.5102827763496144,0.3611825192802056,0.6015424164524421,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.601,,sflwwttkl,file:///Users/stephaniewong/Desktop/yield/img962.png,complete,,bounding-box,23534367634667963,0.68573264781491,0.3226221079691517,0.2172236503856041,0.29562982005141386,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.602,,sanbkxjqe,file:///Users/stephaniewong/Desktop/yield/img963.png,complete,,bounding-box,4048704900486393,0.5893316195372751,0.3759640102827764,0.4383033419023137,0.5848329048843188,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.603,,s62lsqsta,file:///Users/stephaniewong/Desktop/yield/img964.png,complete,,bounding-box,8834941639604439,0.7448586118251928,0.20951156812339333,0.16580976863753205,0.2416452442159383,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.604,,svo07hnf7,file:///Users/stephaniewong/Desktop/yield/img965.png,complete,,bounding-box,25294691066449104,0.6625964010282777,0.2596401028277635,0.2634961439588689,0.3264781491002571,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.605,,syxafivop,file:///Users/stephaniewong/Desktop/yield/img966.png,complete,,bounding-box,16155304036721563,0.2879177377892031,0.4665809768637532,0.4087403598971722,0.5681233933161953,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.606,,sfzwqlzdt,file:///Users/stephaniewong/Desktop/yield/img967.png,complete,,bounding-box,8324095495826875,0.7300771208226221,0.44601542416452444,0.07712082262210807,0.09511568123393316,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.607,,sm3vosmss,file:///Users/stephaniewong/Desktop/yield/img968.png,complete,,bounding-box,6178292365929283,0.13174807197943444,0.46272493573264784,0.05784061696658098,0.07455012853470439,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.608,,s1i4esmfv,file:///Users/stephaniewong/Desktop/yield/img969.png,complete,,bounding-box,19208710264568896,0.20244215938303342,0.37532133676092544,0.04498714652956298,0.07969151670951158,yield,#f44336,bounding-box,6608406501679425,0.7133676092544987,0.3425449871465296,0.07197943444730082,0.09640102827763491,yield,#f44336,,,,,,,,,,
samples.609,,si3prgpja,file:///Users/stephaniewong/Desktop/yield/img970.png,complete,,bounding-box,7097480984984939,0.16516709511568123,0.42994858611825193,0.07069408740359898,0.08611825192802058,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.610,,swqqpm5em,file:///Users/stephaniewong/Desktop/yield/img971.png,complete,,bounding-box,15204086581647247,0.19794344473007713,0.6690231362467867,0.05655526992287915,0.07326478149100257,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.611,,stmevwcub,file:///Users/stephaniewong/Desktop/yield/img972.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.612,,sml8ya7wh,file:///Users/stephaniewong/Desktop/yield/img973.png,complete,,bounding-box,6719836179326137,0.6780205655526992,0.5224935732647815,0.0758354755784062,0.08868894601542415,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.613,,syy6vdz7k,file:///Users/stephaniewong/Desktop/yield/img974.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.614,,sjhiigfws,file:///Users/stephaniewong/Desktop/yield/img975.png,complete,,bounding-box,30861684951073953,0.07262210796915167,0.36825192802056556,0.10154241645244216,0.16323907455012854,yield,#f44336,bounding-box,16888713262664012,0.7133676092544987,0.38046272493573263,0.06426735218509005,0.12596401028277637,yield,#f44336,,,,,,,,,,
samples.615,,s8ijfpi4t,file:///Users/stephaniewong/Desktop/yield/img976.png,complete,,bounding-box,06157679108197289,0.10218508997429306,0.1953727506426735,0.07069408740359898,0.10282776349614395,yield,#f44336,bounding-box,11312634304492364,0.807840616966581,0.2204370179948586,0.07840616966580971,0.10668380462724933,yield,#f44336,,,,,,,,,,
samples.616,,sz18165xa,file:///Users/stephaniewong/Desktop/yield/img977.png,complete,,bounding-box,6310593523596635,0.5044987146529563,0.36311053984575836,0.40488431876606684,0.5719794344473008,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.617,,s9vp500qc,file:///Users/stephaniewong/Desktop/yield/img978.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.618,,skof8aeok,file:///Users/stephaniewong/Desktop/yield/img979.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.619,,sq6s5d6v8,file:///Users/stephaniewong/Desktop/yield/img980.png,complete,,bounding-box,019426626683793247,0.5668380462724936,0.2467866323907455,0.05655526992287918,0.07712082262210795,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.620,,sz72i5sku,file:///Users/stephaniewong/Desktop/yield/img981.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.621,,see4037jl,file:///Users/stephaniewong/Desktop/yield/img982.png,complete,[],,,,,,,,,,,,,,,,,,,,,,,,,,
samples.622,,s0ua4dbue,file:///Users/stephaniewong/Desktop/yield/img983.png,complete,,bounding-box,38579567254562774,0.8663239074550129,0.3457583547557841,0.06683804627249357,0.07712082262210801,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.623,,sdv1k1jum,file:///Users/stephaniewong/Desktop/yield/img984.png,complete,,bounding-box,3816309263720121,0.7037275064267352,0.2268637532133676,0.06555269922879181,0.08354755784061696,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.624,,sltiv5l58,file:///Users/stephaniewong/Desktop/yield/img985.png,complete,,bounding-box,9552457816006559,0.48586118251928023,0.20051413881748073,0.09254498714652959,0.17737789203084836,yield,#f44336,,,,,,,,,,,,,,,,,,
samples.625,,s5ubxt9kr,file:///Users/stephaniewong/Desktop/yield/img986.png,complete,,bounding-box,614777839103924,0.455012853470437,0.31426735218508994,0.059125964010282805,0.09640102827763491,yield,#f44336,,,,,,,,,,,,,,,,,,
