path,.,_id,imageUrl,brush,annotation.0.regionType,annotation.0.id,annotation.0.centerX,annotation.0.centerY,annotation.0.width,annotation.0.height,annotation.0.classification,annotation.0.labels,annotation.0.color
samples.190,,snos8vd3j,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img2755.png,complete,bounding-box,33248524558954284,0.5385802469135803,0.5518518494971004,0.23765432098765438,0.3055555555555555,ChildrenCrossing,,#f44336
samples.191,,sqol64z0m,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img2756.png,complete,bounding-box,41169046005310084,0.4591049382716049,0.3520061704847548,0.21450617283950613,0.31635802469135804,ChildrenCrossing,,#f44336
samples.192,,sawu63cd4,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img2757.png,complete,bounding-box,06720496516761143,0.5756172839506173,0.5564814791267301,0.23765432098765432,0.26851851851851855,ChildrenCrossing,,#f44336
samples.193,,sc4mohk9c,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img2758.png,complete,bounding-box,2346303767367386,0.3873456790123456,0.6089506149291992,0.3055555555555555,0.26851851851851855,ChildrenCrossing,,#f44336
samples.194,,spdb6pl4q,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img2759.png,complete,bounding-box,930989262218598,0.5887345679012346,0.44459876307734736,0.21450617283950618,0.2546296296296296,ChildrenCrossing,,#f44336
samples.195,,swhclrza4,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img2760.png,complete,bounding-box,7649905070533196,0.466820987654321,0.5749999976452486,0.20216049382716045,0.2530864197530864,ChildrenCrossing,,#f44336
samples.196,,s8ryaous7,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img2761.png,complete,bounding-box,8427182418159926,0.5740740740740741,0.34891975073166837,0.2253086419753087,0.3348765432098766,ChildrenCrossing,,#f44336
samples.197,,ssmb9np0l,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img2762.png,complete,bounding-box,8908331869327228,0.279320987654321,0.6467592569045079,0.35802469135802467,0.3040123456790123,,,#ff0000
samples.198,,sqp5cjcg6,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img2763.png,complete,bounding-box,6204432007547624,0.7353395061728395,0.29182098529956957,0.257716049382716,0.3410493827160494,ChildrenCrossing,,#f44336
samples.199,,sckqrxbsx,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img2764.png,complete,bounding-box,3579309291413577,0.3680555555555556,0.37438271369463133,0.22993827160493824,0.24691358024691357,ChildrenCrossing,,#f44336
samples.200,,slp69vub7,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3238.png,complete,bounding-box,6811828708372885,0.46219135802469136,0.7663580223366067,0.2700617283950617,0.2993827160493827,ChildrenCrossing,,#f44336
samples.201,,sdhpyiewc,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3239.png,complete,bounding-box,6318777562401987,0.31867283950617287,0.5186728371514214,0.28858024691358025,0.22685185185185186,ChildrenCrossing,,#f44336
samples.202,,sa996r459,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3240.png,complete,bounding-box,5618407712657274,0.3881172839506173,0.6158950593736436,0.220679012345679,0.29783950617283955,ChildrenCrossing,,#f44336
samples.203,,sjyquzaj7,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3241.png,complete,bounding-box,8194321624058929,0.41820987654320985,0.26635802233660666,0.271604938271605,0.3271604938271605,ChildrenCrossing,,#f44336
samples.204,,shxbw58pg,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3242.png,complete,bounding-box,4717909856903828,0.5763888888888888,0.5364197507316684,0.2515432098765432,0.23148148148148145,ChildrenCrossing,,#f44336
samples.205,,smsksm40d,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3243.png,complete,bounding-box,7634143707543426,0.7623456790123457,0.45308641739833505,0.2592592592592592,0.2808641975308642,ChildrenCrossing,,#f44336
samples.206,,sarmey7uk,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3244.png,complete,bounding-box,933142405247186,0.6743827160493827,0.6552469112254955,0.25,0.30246913580246915,ChildrenCrossing,,#f44336
samples.207,,s1iav238i,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3245.png,complete,bounding-box,982470693162645,0.2214506172839506,0.746296293941545,0.3132716049382716,0.33024691358024694,ChildrenCrossing,,#f44336
samples.208,,s8sfqec2g,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3246.png,complete,bounding-box,0328276209578755,0.558641975308642,0.3651234544353721,0.23148148148148145,0.29012345679012347,ChildrenCrossing,,#f44336
samples.209,,s4x910oko,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3247.png,complete,bounding-box,5737156654871347,0.5455246913580247,0.38827160258352017,0.2515432098765432,0.2685185185185185,ChildrenCrossing,,#f44336
samples.210,,spaha0t43,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3248.png,complete,bounding-box,6635462959605505,0.27083333333333337,0.2462962939415449,0.28240740740740744,0.33024691358024694,ChildrenCrossing,,#f44336
samples.211,,s3j4tej1m,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3249.png,complete,bounding-box,2064082187207772,0.5810185185185185,0.6999999976452487,0.220679012345679,0.34259259259259267,ChildrenCrossing,,#f44336
samples.212,,st35r8vmo,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3250.png,complete,bounding-box,7476231539097151,0.38503086419753085,0.6120370346822857,0.25154320987654327,0.2839506172839506,ChildrenCrossing,,#f44336
samples.213,,s99ynyd0u,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3251.png,complete,bounding-box,17990693902991262,0.5509259259259259,0.43148147912673007,0.23765432098765432,0.23765432098765427,ChildrenCrossing,,#f44336
samples.214,,saarhq4lc,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3252.png,complete,bounding-box,808938650848164,0.5756172839506173,0.42376542974401404,0.16975308641975312,0.28395061728395066,ChildrenCrossing,,#f44336
samples.215,,sa4fupgoy,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3253.png,complete,bounding-box,21938466101896026,0.16203703703703703,0.5958333309785819,0.24382716049382713,0.29783950617283955,ChildrenCrossing,,#f44336
samples.216,,s6a73nt2p,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3254.png,complete,bounding-box,43678880631460637,0.6458333333333333,0.5163580223366067,0.24845679012345678,0.2839506172839506,ChildrenCrossing,,#f44336
samples.217,,spd6devem,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3255.png,complete,bounding-box,5982476886397665,0.4560185185185185,0.5163580223366067,0.22993827160493824,0.2098765432098766,ChildrenCrossing,,#f44336
samples.218,,sh7bcygwj,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3256.png,complete,bounding-box,12747220042501017,0.7546296296296297,0.23086419517611279,0.26234567901234573,0.3117283950617284,ChildrenCrossing,,#f44336
samples.219,,s8vts8v4k,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3257.png,complete,bounding-box,929726273960011,0.30787037037037035,0.5634259235711745,0.19907407407407404,0.2268518518518518,ChildrenCrossing,,#f44336
samples.220,,s66b6wl9p,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3258.png,complete,bounding-box,9165930864256886,0.3587962962962963,0.38441357789216213,0.27314814814814814,0.2762345679012345,ChildrenCrossing,,#f44336
samples.221,,s17sur70x,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3259.png,complete,bounding-box,20693087549966083,0.7052469135802469,0.6344135778921622,0.25617283950617287,0.30092592592592593,ChildrenCrossing,,#f44336
samples.222,,smrn6yziz,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3260.png,complete,bounding-box,9124117813431263,0.2808641975308642,0.4268518494971004,0.2654320987654321,0.271604938271605,ChildrenCrossing,,#f44336
samples.223,,somd4vxp9,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3261.png,complete,bounding-box,3757563894125542,0.7608024691358024,0.40833333097858193,0.25617283950617276,0.2098765432098766,ChildrenCrossing,,#f44336
samples.224,,s54d7rl21,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3262.png,complete,bounding-box,14408398363102948,0.49537037037037035,0.5518518494971004,0.21296296296296297,0.24999999999999994,ChildrenCrossing,,#f44336
samples.225,,s1ww7e053,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3263.png,complete,bounding-box,2866769084244154,0.37808641975308643,0.2131172815958659,0.2685185185185186,0.28858024691358025,ChildrenCrossing,,#f44336
samples.226,,si706901w,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3264.png,complete,bounding-box,28449774028413666,0.5239197530864198,0.6205246890032733,0.22376543209876548,0.27314814814814814,ChildrenCrossing,,#f44336
samples.227,,s73rs3xbo,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3265.png,complete,bounding-box,27169222945757343,0.8101851851851851,0.5016975285094462,0.30555555555555547,0.28240740740740744,ChildrenCrossing,,#f44336
samples.228,,shrpe538m,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3266.png,complete,bounding-box,9194975078802103,0.6365740740740741,0.5086419729538906,0.24537037037037046,0.23765432098765427,,,#ff0000
samples.229,,semd5bsfr,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3267.png,complete,bounding-box,7498766889572239,0.5609567901234568,0.45925925690450786,0.19907407407407413,0.2253086419753086,ChildrenCrossing,,#f44336
samples.230,,srm3bbp4v,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3268.png,complete,bounding-box,5367063862980388,0.5432098765432098,0.5333333309785819,0.23456790123456794,0.25,ChildrenCrossing,,#f44336
samples.231,,se56w9a2g,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3269.png,complete,bounding-box,06534761968609404,0.4560185185185185,0.3643518494971004,0.21450617283950613,0.30092592592592593,ChildrenCrossing,,#f44336
samples.232,,shym5zz9s,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3270.png,complete,bounding-box,5620634423279653,0.5802469135802469,0.5503086396205572,0.2839506172839506,0.2777777777777778,ChildrenCrossing,,#f44336
samples.233,,see2v8vo4,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3271.png,complete,bounding-box,7562972481745145,0.3881172839506173,0.6182098741884585,0.24228395061728397,0.2777777777777778,ChildrenCrossing,,#f44336
samples.234,,sdfi6ma7t,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3272.png,complete,bounding-box,28089018551781963,0.5902777777777778,0.4476851828304338,0.19598765432098758,0.2700617283950617,ChildrenCrossing,,#f44336
samples.235,,sjqydqvnk,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3273.png,complete,bounding-box,9653657913926748,0.44135802469135804,0.5672839482625325,0.2222222222222222,0.26543209876543206,ChildrenCrossing,,#f44336
samples.236,,simpnn7ic,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3274.png,complete,bounding-box,7824468459034928,0.5030864197530864,0.3257716025835202,0.26543209876543217,0.2978395061728395,ChildrenCrossing,,#f44336
samples.237,,s9w8c93uj,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3275.png,complete,bounding-box,8083602593023722,0.2554012345679012,0.621296293941545,0.30092592592592593,0.2623456790123456,ChildrenCrossing,,#f44336
samples.238,,ssqo6iptf,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3276.png,complete,bounding-box,317460332523694,0.6944444444444444,0.2478395038180881,0.25308641975308643,0.2993827160493827,ChildrenCrossing,,#f44336
samples.239,,s3jwsyv4o,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3277.png,complete,bounding-box,9124419559460295,0.34953703703703703,0.4546296272748782,0.2175925925925926,0.2253086419753087,ChildrenCrossing,,#f44336
samples.240,,swpptakjk,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3751.png,complete,bounding-box,4214916603436736,0.36496913580246915,0.7339506149291992,0.21141975308641975,0.31172839506172845,ChildrenCrossing,,#f44336
samples.241,,sv07ce40g,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3752.png,complete,bounding-box,7076544124274129,0.3140432098765432,0.4677469112254955,0.2669753086419753,0.22376543209876543,ChildrenCrossing,,#f44336
samples.242,,s5ds5cjer,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3753.png,complete,bounding-box,9510857626111755,0.4104938271604938,0.6182098741884585,0.21604938271604934,0.28703703703703703,ChildrenCrossing,,#f44336
samples.243,,swjtrikcb,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3754.png,complete,bounding-box,24288607691759356,0.3672839506172839,0.28101851616376716,0.24074074074074076,0.28240740740740744,ChildrenCrossing,,#f44336
samples.244,,seb1ok0nx,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3755.png,complete,bounding-box,29671103343998206,0.558641975308642,0.5533950593736436,0.20370370370370378,0.2314814814814815,ChildrenCrossing,,#f44336
samples.245,,snz61577l,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3756.png,complete,bounding-box,04534658103078293,0.7353395061728396,0.38055555320080414,0.30401234567901236,0.28395061728395055,ChildrenCrossing,,#f44336
samples.246,,sk26mokh8,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3757.png,complete,bounding-box,7057264050687986,0.7222222222222223,0.5641975285094462,0.2716049382716049,0.28086419753086417,ChildrenCrossing,,#f44336
samples.247,,sjpsyy5pc,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3758.png,complete,bounding-box,5868591653975876,0.1905864197530864,0.7231481457933968,0.2824074074074074,0.31481481481481477,ChildrenCrossing,,#f44336
samples.248,,s7k0n0mkn,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3759.png,complete,bounding-box,7152710412361456,0.5108024691358025,0.357407405052656,0.2438271604938272,0.28395061728395066,ChildrenCrossing,,#f44336
samples.249,,shne5xr4o,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3760.png,complete,bounding-box,5235597882727363,0.5578703703703703,0.3882716025835202,0.19290123456790126,0.26543209876543217,ChildrenCrossing,,#f44336
samples.250,,svi0lsyq4,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3761.png,complete,bounding-box,536672834804989,0.31481481481481477,0.2262345655464832,0.2345679012345679,0.3425925925925926,ChildrenCrossing,,#f44336
samples.251,,sfvivjmkl,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3762.png,complete,bounding-box,20804628586673002,0.5339506172839505,0.7192901211020388,0.21604938271604934,0.3472222222222222,ChildrenCrossing,,#f44336
samples.252,,sdoqlvufu,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3763.png,complete,bounding-box,08997308322130126,0.3734567901234568,0.5981481457933968,0.26234567901234573,0.2808641975308642,ChildrenCrossing,,#f44336
samples.253,,st24tkszq,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3764.png,complete,bounding-box,0232353796564142,0.5555555555555556,0.44537036801561897,0.2222222222222222,0.22839506172839508,ChildrenCrossing,,#f44336
samples.254,,swhcitgcb,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3765.png,complete,bounding-box,7913086206231623,0.5871913580246914,0.4330246890032733,0.15895061728395055,0.2592592592592593,ChildrenCrossing,,#f44336
samples.255,,sqwshz8hh,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3766.png,complete,bounding-box,8729618778358095,0.21682098765432098,0.7162037013489524,0.27314814814814814,0.30092592592592593,ChildrenCrossing,,#f44336
samples.256,,sx91ovn2q,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3767.png,complete,bounding-box,5158896161626036,0.6334876543209876,0.43688271369463133,0.27314814814814814,0.2669753086419754,ChildrenCrossing,,#f44336
samples.257,,s0vhwmb2w,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3768.png,complete,bounding-box,06951788006925885,0.4783950617283951,0.5217592569045079,0.19135802469135804,0.21141975308641975,ChildrenCrossing,,#f44336
samples.258,,sdqedwj4n,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3769.png,complete,bounding-box,5306532603704857,0.7608024691358024,0.23780863962055723,0.24382716049382724,0.3194444444444444,ChildrenCrossing,,#f44336
samples.259,,szrv2qh1n,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3770.png,complete,bounding-box,18948899990414403,0.2962962962962963,0.5179012322131498,0.23456790123456792,0.22839506172839508,ChildrenCrossing,,#f44336
samples.260,,snz3q52r4,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3771.png,complete,bounding-box,9281821229328864,0.375,0.38209876307734736,0.23765432098765427,0.25308641975308643,ChildrenCrossing,,#f44336
samples.261,,sybie7rbx,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3772.png,complete,bounding-box,3682897999702055,0.7476851851851851,0.5179012322131499,0.22993827160493818,0.28703703703703703,ChildrenCrossing,,#f44336
samples.262,,s0na2k0gh,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3773.png,complete,bounding-box,17525320433080438,0.2685185185185185,0.45694444208969304,0.24074074074074076,0.24228395061728392,ChildrenCrossing,,#f44336
samples.263,,sg23ncy28,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3774.png,complete,bounding-box,9081547208560321,0.757716049382716,0.4422839482625326,0.23765432098765438,0.19444444444444448,ChildrenCrossing,,#f44336
samples.264,,sipkh1wdr,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3775.png,complete,bounding-box,688599416012152,0.48842592592592593,0.5580246890032733,0.1959876543209877,0.25,ChildrenCrossing,,#f44336
samples.265,,sxtq3i2hv,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3776.png,complete,bounding-box,3866434497311846,0.308641975308642,0.2594135778921622,0.2808641975308642,0.3287037037037037,ChildrenCrossing,,#f44336
samples.266,,sr5og9v2a,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3777.png,complete,bounding-box,03106100909317866,0.4837962962962963,0.6066358001143843,0.20833333333333326,0.2515432098765432,ChildrenCrossing,,#f44336
samples.267,,sh6rk6r14,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3778.png,complete,bounding-box,5752460022526413,0.808641975308642,0.45617283715142143,0.3086419753086419,0.287037037037037,ChildrenCrossing,,#f44336
samples.268,,s6khuwtxa,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3779.png,complete,bounding-box,5785487920303674,0.628858024691358,0.5310185161637672,0.24537037037037035,0.22993827160493835,ChildrenCrossing,,#f44336
samples.269,,s0clshycm,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3780.png,complete,bounding-box,8120524163280429,0.566358024691358,0.4399691334477177,0.2067901234567901,0.22993827160493824,ChildrenCrossing,,#f44336
samples.270,,sijxmobxf,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3781.png,complete,bounding-box,13260483774937581,0.5339506172839507,0.5356481457933968,0.2345679012345679,0.29166666666666663,ChildrenCrossing,,#f44336
samples.271,,sconenj7m,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3782.png,complete,bounding-box,1887508764679413,0.44598765432098764,0.3643518494971004,0.2067901234567901,0.2916666666666667,ChildrenCrossing,,#f44336
samples.272,,sctm1enpg,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3783.png,complete,bounding-box,2031284606031023,0.566358024691358,0.5726851828304338,0.2314814814814815,0.2916666666666667,ChildrenCrossing,,#f44336
samples.273,,si2vu20nc,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3784.png,complete,bounding-box,4227564462730218,0.3834876543209877,0.5981481457933968,0.2577160493827161,0.2407407407407408,ChildrenCrossing,,#f44336
samples.274,,stwio18gq,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3785.png,complete,bounding-box,5553990842503642,0.5841049382716049,0.4484567877687054,0.24228395061728397,0.2716049382716049,ChildrenCrossing,,#f44336
samples.275,,s5pyzdjyy,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3786.png,complete,bounding-box,08637675032723635,0.44135802469135804,0.5479938248057424,0.2716049382716049,0.2669753086419753,ChildrenCrossing,,#f44336
samples.276,,senft1lpg,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3787.png,complete,bounding-box,668685632212952,0.5432098765432098,0.3350308618427794,0.2160493827160494,0.29475308641975306,ChildrenCrossing,,#f44336
samples.277,,s81lt7gcr,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3788.png,complete,bounding-box,7009798940307321,0.2353395061728395,0.5688271581390758,0.279320987654321,0.3024691358024692,ChildrenCrossing,,#f44336
samples.278,,s6glym4qh,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3789.png,complete,bounding-box,6824830990092055,0.7175925925925926,0.2632716025835202,0.23765432098765438,0.3333333333333333,ChildrenCrossing,,#f44336
samples.279,,s42b9mugo,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img3790.png,complete,bounding-box,2014512601428171,0.35802469135802467,0.40216049147240907,0.23456790123456792,0.21913580246913583,ChildrenCrossing,,#f44336
samples.280,,sxgohocwk,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4264.png,complete,bounding-box,6967659926200604,0.3333333333333333,0.7285493803612979,0.14814814814814814,0.30092592592592593,ChildrenCrossing,,#f44336
samples.281,,sy1qwq4tt,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4265.png,complete,bounding-box,28123930996161195,0.308641975308642,0.4584876519662362,0.2592592592592593,0.22993827160493824,ChildrenCrossing,,#f44336
samples.282,,siqr79wc6,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4266.png,complete,bounding-box,08353606280563941,0.46219135802469136,0.6467592569045079,0.22376543209876543,0.3101851851851852,ChildrenCrossing,,#f44336
samples.283,,sjq0wbdey,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4267.png,complete,bounding-box,32294164693901006,0.3842592592592593,0.2825617260403104,0.25000000000000006,0.31018518518518523,ChildrenCrossing,,#f44336
samples.284,,sxbokuxkc,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4268.png,complete,bounding-box,5918242016367219,0.5516975308641976,0.5611111087563597,0.21759259259259262,0.24691358024691357,ChildrenCrossing,,#f44336
samples.285,,sfm5gnojs,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4269.png,complete,bounding-box,5941161720720114,0.753858024691358,0.42299382480574244,0.2515432098765432,0.27314814814814814,ChildrenCrossing,,#f44336
