path,.,_id,imageUrl,brush,annotation,annotation.0.regionType,annotation.0.id,annotation.0.centerX,annotation.0.centerY,annotation.0.width,annotation.0.height,annotation.0.classification,annotation.0.labels,annotation.0.color,annotation.0.points.0.x,annotation.0.points.0.y,annotation.0.points.1.x,annotation.0.points.1.y,annotation.0.points.2.x,annotation.0.points.2.y,annotation.0.points.3.x,annotation.0.points.3.y
samples.236,,sls725jcl,file:///Users/stephaniewong/Desktop/NoRight/img3435.png,complete,,bounding-box,7649932513911717,0.5424164524421593,0.49164524421593825,0.12339331619537275,0.11953727506426731,noRight,,#f44336,,,,,,,,
samples.237,,s5a8mo3yg,file:///Users/stephaniewong/Desktop/NoRight/img3436.png,complete,,bounding-box,04485947658450007,0.3001285347043702,0.33419023136246784,0.13753213367609252,0.1953727506426735,noRight,,#f44336,,,,,,,,
samples.238,,s8l4wwqz7,file:///Users/stephaniewong/Desktop/NoRight/img3437.png,complete,,bounding-box,29957986601343145,0.3978149100257069,0.43123393316195374,0.11439588688946017,0.11696658097686374,noRight,,#f44336,,,,,,,,
samples.239,,sxhs98cw9,file:///Users/stephaniewong/Desktop/NoRight/img3438.png,complete,,bounding-box,07017917868266044,0.3425449871465296,0.34383033419023135,0.10925449871465293,0.13753213367609257,noRight,,#f44336,,,,,,,,
samples.240,,sndgg7nax,file:///Users/stephaniewong/Desktop/NoRight/img3439.png,complete,,bounding-box,17812170313749487,0.6831619537275064,0.717866323907455,0.1606683804627249,0.15038560411311053,noRight,,#f44336,,,,,,,,
samples.241,,s5adc6928,file:///Users/stephaniewong/Desktop/NoRight/img344.png,complete,,bounding-box,5729920389556298,0.20115681233933164,0.6619537275064268,0.20694087403598974,0.19280205655526994,noRight,,#f44336,,,,,,,,
samples.242,,s1ubuouq7,file:///Users/stephaniewong/Desktop/NoRight/img3440.png,complete,,bounding-box,1973698366007397,0.3457583547557841,0.467866323907455,0.16709511568123397,0.23393316195372743,noRight,,#f44336,,,,,,,,
samples.243,,s6sap1v8k,file:///Users/stephaniewong/Desktop/NoRight/img3441.png,complete,,bounding-box,0522308873929036,0.34318766066838047,0.5822622107969152,0.15167095115681234,0.1542416452442159,noRight,,#f44336,,,,,,,,
samples.244,,s14d602ok,file:///Users/stephaniewong/Desktop/NoRight/img3442.png,complete,,bounding-box,7450007529293945,0.4440874035989717,0.4749357326478149,0.1349614395886889,0.15552699228791778,noRight,,#f44336,,,,,,,,
samples.245,,s3z3h585p,file:///Users/stephaniewong/Desktop/NoRight/img3443.png,complete,,bounding-box,3461743115965201,0.45951156812339333,0.6593830334190232,0.12467866323907462,0.1413881748071979,noRight,,#f44336,,,,,,,,
samples.246,,si5evf3ze,file:///Users/stephaniewong/Desktop/NoRight/img3444.png,complete,,bounding-box,8841015433237767,0.243573264781491,0.18637532133676094,0.16838046272493576,0.1953727506426735,noRight,,#f44336,,,,,,,,
samples.247,,sjk332fjq,file:///Users/stephaniewong/Desktop/NoRight/img3445.png,complete,,bounding-box,9955709933883081,0.705655526992288,0.31748071979434445,0.16195372750642678,0.1928020565552699,noRight,,#f44336,,,,,,,,
samples.248,,sbuoixegh,file:///Users/stephaniewong/Desktop/NoRight/img3446.png,complete,,bounding-box,9798388090312364,0.5269922879177378,0.5764781491002571,0.1568123393316196,0.16580976863753216,noRight,,#f44336,,,,,,,,
samples.249,,szhj0m35e,file:///Users/stephaniewong/Desktop/NoRight/img3447.png,complete,,bounding-box,6272911907819427,0.7159383033419022,0.39331619537275064,0.13624678663239076,0.16195372750642678,noRight,,#f44336,,,,,,,,
samples.250,,smsc1gsmi,file:///Users/stephaniewong/Desktop/NoRight/img3448.png,complete,,bounding-box,9839576005412716,0.6034704370179949,0.6478149100257069,0.16323907455012854,0.1748071979434448,noRight,,#f44336,,,,,,,,
samples.251,,syajze1zp,file:///Users/stephaniewong/Desktop/NoRight/img3449.png,complete,,bounding-box,8168659224519859,0.7281491002570695,0.44858611825192796,0.17609254498714655,0.1593830334190231,noRight,,#f44336,,,,,,,,
samples.252,,sbwuzst1r,file:///Users/stephaniewong/Desktop/NoRight/img345.png,complete,,bounding-box,0003143837413477346,0.6034704370179949,0.47750642673521854,0.1478149100257069,0.10925449871465298,noRight,,#f44336,,,,,,,,
samples.253,,sfs3u9kro,file:///Users/stephaniewong/Desktop/NoRight/img3450.png,complete,,bounding-box,009016505431523658,0.21079691516709512,0.5777634961439588,0.23136246786632392,0.1812339331619538,noRight,,#f44336,,,,,,,,
samples.254,,soitv1fxm,file:///Users/stephaniewong/Desktop/NoRight/img3451.png,complete,,bounding-box,8450303484853494,0.27570694087403597,0.7982005141388175,0.2429305912596401,0.2339331619537276,noRight,,#f44336,,,,,,,,
samples.255,,sruw501ai,file:///Users/stephaniewong/Desktop/NoRight/img3452.png,complete,,bounding-box,47094094830015076,0.32904884318766064,0.4736503856041131,0.1799485861182519,0.15295629820051415,noRight,,#f44336,,,,,,,,
samples.256,,slet124xh,file:///Users/stephaniewong/Desktop/NoRight/img3453.png,complete,,bounding-box,05023635751493516,0.6317480719794344,0.38046272493573263,0.12982005141388175,0.13624678663239076,noRight,,#f44336,,,,,,,,
samples.257,,setu9ujpa,file:///Users/stephaniewong/Desktop/NoRight/img3454.png,complete,,bounding-box,5706458137082395,0.5006426735218509,0.7538560411311055,0.1632390745501286,0.20951156812339333,noRight,,#f44336,,,,,,,,
samples.258,,sl1e7uuic,file:///Users/stephaniewong/Desktop/NoRight/img3455.png,complete,,bounding-box,2565232631761647,0.35411311053984573,0.577120822622108,0.15809768637532134,0.1542416452442159,noRight,,#f44336,,,,,,,,
samples.259,,st9uqxkve,file:///Users/stephaniewong/Desktop/NoRight/img3456.png,complete,,bounding-box,45662073525024405,0.36825192802056556,0.3149100257069409,0.19665809768637532,0.2570694087403599,noRight,,#f44336,,,,,,,,
samples.260,,s4d0g35w4,file:///Users/stephaniewong/Desktop/NoRight/img3457.png,complete,,bounding-box,8480814117190056,0.525064267352185,0.36696658097686374,0.14267352185089976,0.16838046272493573,noRight,,#f44336,,,,,,,,
samples.261,,s5e8affei,file:///Users/stephaniewong/Desktop/NoRight/img3458.png,complete,,bounding-box,08785193938196367,0.6838046272493573,0.5880462724935733,0.17994858611825193,0.14267352185089976,noRight,,#f44336,,,,,,,,
samples.262,,swq78d9ti,file:///Users/stephaniewong/Desktop/NoRight/img3459.png,complete,,bounding-box,057210171939571675,0.4402313624678663,0.6703084832904884,0.21722365038560415,0.2737789203084833,noRight,,#f44336,,,,,,,,
samples.263,,s43w3o0pt,file:///Users/stephaniewong/Desktop/NoRight/img346.png,complete,,bounding-box,4999233513517567,0.487146529562982,0.35732647814910024,0.11825192802056556,0.14395886889460158,noRight,,#f44336,,,,,,,,
samples.264,,szafjpcsh,file:///Users/stephaniewong/Desktop/NoRight/img3460.png,complete,,bounding-box,7032717632916317,0.5244215938303342,0.35025706940874035,0.17737789203084836,0.24807197943444734,noRight,,#f44336,,,,,,,,
samples.265,,shryw3ht7,file:///Users/stephaniewong/Desktop/NoRight/img347.png,complete,,bounding-box,5741788660887144,0.6413881748071979,0.6086118251928021,0.10796915167095122,0.12210796915167099,noRight,,#f44336,,,,,,,,
samples.266,,slrrwh4kq,file:///Users/stephaniewong/Desktop/NoRight/img348.png,complete,,bounding-box,41792786195986475,0.4177377892030848,0.4087403598971722,0.09511568123393316,0.13624678663239076,noRight,,#f44336,,,,,,,,
samples.267,,s10cnc17q,file:///Users/stephaniewong/Desktop/NoRight/img349.png,complete,,bounding-box,2981471527109256,0.718508997429306,0.3329048843187661,0.14910025706940877,0.1722365038560411,noRight,,#f44336,,,,,,,,
samples.268,,s76xxnzwt,file:///Users/stephaniewong/Desktop/NoRight/img350.png,complete,,bounding-box,7860159781324916,0.31233933161953725,0.4440874035989717,0.08997429305912596,0.10668380462724936,noRight,,#f44336,,,,,,,,
samples.269,,s9ps7w0gk,file:///Users/stephaniewong/Desktop/NoRight/img351.png,complete,,bounding-box,5425310308246889,0.3380462724935733,0.43766066838046275,0.12082262210796912,0.12982005141388175,noRight,,#f44336,,,,,,,,
samples.270,,swm11mfvc,file:///Users/stephaniewong/Desktop/NoRight/img352.png,complete,,bounding-box,06530615541856011,0.33740359897172234,0.5751928020565553,0.13239074550128532,0.13753213367609252,noRight,,#f44336,,,,,,,,
samples.271,,si1tmwe7e,file:///Users/stephaniewong/Desktop/NoRight/img353.png,complete,,bounding-box,7716442594970125,0.7300771208226221,0.589974293059126,0.14910025706940866,0.12596401028277637,noRight,,#f44336,,,,,,,,
samples.272,,symeyj38n,file:///Users/stephaniewong/Desktop/NoRight/img354.png,complete,,bounding-box,044339869331660786,0.30526992287917737,0.33226221079691515,0.10411311053984573,0.17609254498714652,noRight,,#f44336,,,,,,,,
samples.273,,s67rb0vzy,file:///Users/stephaniewong/Desktop/NoRight/img355.png,complete,,bounding-box,2854743062053069,0.6098971722365039,0.7712082262210797,0.13753213367609263,0.17994858611825193,noRight,,#f44336,,,,,,,,
samples.274,,sfgjl9yax,file:///Users/stephaniewong/Desktop/NoRight/img356.png,complete,,bounding-box,23875620202710923,0.21593830334190234,0.5944730077120822,0.23393316195372751,0.3046272493573265,noRight,,#f44336,,,,,,,,
samples.275,,sbfc351n8,file:///Users/stephaniewong/Desktop/NoRight/img357.png,complete,,bounding-box,39354885838166265,0.5392030848329049,0.4916452442159383,0.11953727506426737,0.10925449871465298,noRight,,#f44336,,,,,,,,
samples.276,,szjp0h6oc,file:///Users/stephaniewong/Desktop/NoRight/img358.png,complete,,bounding-box,8605691824032098,0.2982005141388175,0.3393316195372751,0.13624678663239076,0.20051413881748073,noRight,,#f44336,,,,,,,,
samples.277,,sck9pe9uv,file:///Users/stephaniewong/Desktop/NoRight/img359.png,complete,,bounding-box,7875350190063755,0.40167095115681234,0.41966580976863754,0.0989717223650386,0.11439588688946017,noRight,,#f44336,,,,,,,,
samples.278,,sp10umzd2,file:///Users/stephaniewong/Desktop/NoRight/img360.png,complete,,bounding-box,06466384104577871,0.3412596401028278,0.34318766066838047,0.10668380462724936,0.13881748071979438,noRight,,#f44336,,,,,,,,
samples.279,,sfwe4fve5,file:///Users/stephaniewong/Desktop/NoRight/img361.png,complete,,bounding-box,5890720547241386,0.6928020565552699,0.7088688946015425,0.1542416452442159,0.16323907455012854,noRight,,#f44336,,,,,,,,
samples.280,,svbctizgv,file:///Users/stephaniewong/Desktop/NoRight/img362.png,complete,,bounding-box,22016800017656624,0.3476863753213367,0.4800771208226221,0.1658097686375321,0.22750642673521848,noRight,,#f44336,,,,,,,,
samples.281,,sa8hktjnd,file:///Users/stephaniewong/Desktop/NoRight/img363.png,complete,,bounding-box,3486254477058355,0.3264781491002571,0.5340616966580977,0.15167095115681234,0.15809768637532134,noRight,,#f44336,,,,,,,,
samples.282,,se890ye1y,file:///Users/stephaniewong/Desktop/NoRight/img364.png,complete,,bounding-box,5809166695978916,0.4575835475578406,0.4659383033419023,0.12596401028277632,0.1580976863753213,noRight,,#f44336,,,,,,,,
samples.283,,s5dt8al0p,file:///Users/stephaniewong/Desktop/NoRight/img365.png,complete,,bounding-box,40005707956012526,0.4980719794344473,0.666452442159383,0.12982005141388175,0.1349614395886889,noRight,,#f44336,,,,,,,,
samples.284,,s387waque,file:///Users/stephaniewong/Desktop/NoRight/img366.png,complete,,bounding-box,8933697352738648,0.3065552699228792,0.14717223650385605,0.16066838046272494,0.19151670951156813,noRight,,#f44336,,,,,,,,
samples.285,,sbpnfrdsd,file:///Users/stephaniewong/Desktop/NoRight/img367.png,complete,,bounding-box,6312599308260081,0.5822622107969152,0.24035989717223652,0.16709511568123397,0.17480719794344474,noRight,,#f44336,,,,,,,,
samples.286,,sj1hzmlhc,file:///Users/stephaniewong/Desktop/NoRight/img368.png,complete,,bounding-box,7853857340940908,0.5160668380462725,0.5796915167095116,0.1452442159383034,0.16709511568123392,noRight,,#f44336,,,,,,,,
samples.287,,soynax33q,file:///Users/stephaniewong/Desktop/NoRight/img369.png,complete,,bounding-box,6259347852845965,0.6812339331619537,0.35089974293059123,0.14395886889460152,0.16452442159383035,noRight,,#f44336,,,,,,,,
samples.288,,st4nkp4k7,file:///Users/stephaniewong/Desktop/NoRight/img370.png,complete,,bounding-box,05538521794226159,0.6291773778920309,0.6285347043701799,0.16580976863753216,0.1645244215938303,noRight,,#f44336,,,,,,,,
samples.289,,saff42n5i,file:///Users/stephaniewong/Desktop/NoRight/img371.png,complete,,bounding-box,3712135214273682,0.7332904884318766,0.5327763496143958,0.18637532133676094,0.1709511568123393,noRight,,#f44336,,,,,,,,
samples.290,,s5r3t77eb,file:///Users/stephaniewong/Desktop/NoRight/img372.png,complete,,bounding-box,23609639519534298,0.2152956298200514,0.4447300771208226,0.2455012853470437,0.2056555269922879,noRight,,#f44336,,,,,,,,
samples.291,,s14flwq3c,file:///Users/stephaniewong/Desktop/NoRight/img373.png,complete,,bounding-box,4994303608928774,0.1870179948586118,0.6844473007712082,0.21465295629820053,0.24550128534704363,noRight,,#f44336,,,,,,,,
samples.292,,sk4yhtm8b,file:///Users/stephaniewong/Desktop/NoRight/img374.png,complete,,bounding-box,6011169031495212,0.3258354755784062,0.4704370179948586,0.19408740359897173,0.16452442159383035,noRight,,#f44336,,,,,,,,
samples.293,,s496gbneh,file:///Users/stephaniewong/Desktop/NoRight/img375.png,complete,,bounding-box,14213581661524022,0.6060411311053985,0.3586118251928021,0.1349614395886889,0.13881748071979433,noRight,,#f44336,,,,,,,,
samples.294,,s63gmeduo,file:///Users/stephaniewong/Desktop/NoRight/img376.png,complete,,bounding-box,5804838170306337,0.537917737789203,0.75706940874036,0.16323907455012854,0.20308483290488433,noRight,,#f44336,,,,,,,,
samples.295,,srmmwa4kh,file:///Users/stephaniewong/Desktop/NoRight/img377.png,complete,,bounding-box,9678077312334548,0.41002570694087404,0.6542416452442159,0.15938303341902316,0.14652956298200515,noRight,,#f44336,,,,,,,,
samples.296,,sw9indxv6,file:///Users/stephaniewong/Desktop/NoRight/img378.png,complete,,bounding-box,7002411770535935,0.33676092544987146,0.3393316195372751,0.22622107969151672,0.23136246786632392,noRight,,#f44336,,,,,,,,
samples.297,,s990nv4kd,file:///Users/stephaniewong/Desktop/NoRight/img379.png,complete,,bounding-box,007657920631898962,0.43637532133676094,0.38881748071979433,0.1606683804627249,0.15295629820051415,noRight,,#f44336,,,,,,,,
samples.298,,swt9nf7zk,file:///Users/stephaniewong/Desktop/NoRight/img380.png,complete,,bounding-box,9438208964023813,0.6831619537275064,0.5867609254498715,0.17609254498714644,0.15038560411311064,noRight,,#f44336,,,,,,,,
samples.299,,skzggaawb,file:///Users/stephaniewong/Desktop/NoRight/img381.png,complete,,bounding-box,710664045446529,0.4955012853470437,0.6883033419023137,0.2172236503856041,0.2660668380462724,noRight,,#f44336,,,,,,,,
samples.300,,sjbavo2pc,file:///Users/stephaniewong/Desktop/NoRight/img382.png,complete,,bounding-box,9330163439356634,0.4820051413881748,0.35154241645244216,0.17223650385604106,0.23521850899742927,noRight,,#f44336,,,,,,,,
samples.301,,s3a1cz292,file:///Users/stephaniewong/Desktop/NoRight/img3923.png,complete,,bounding-box,18674409608694842,0.23586118251928023,0.4055269922879177,0.16066838046272494,0.15295629820051415,noRight,,#f44336,,,,,,,,
samples.302,,se2ymaikg,file:///Users/stephaniewong/Desktop/NoRight/img3924.png,complete,,bounding-box,5206152464927647,0.6298200514138818,0.17802056555269924,0.08483290488431883,0.10411311053984576,noRight,,#f44336,,,,,,,,
samples.303,,spiao3hlp,file:///Users/stephaniewong/Desktop/NoRight/img3925.png,complete,,bounding-box,017062340107570906,0.6645244215938304,0.8091259640102828,0.20565552699228784,0.25835475578406164,noRight,,#f44336,,,,,,,,
samples.304,,s65ct157g,file:///Users/stephaniewong/Desktop/NoRight/img3926.png,complete,,bounding-box,6060224431943706,0.712082262210797,0.4106683804627249,0.14652956298200515,0.23007712082262216,noRight,,#f44336,,,,,,,,
samples.305,,st7ir9bw5,file:///Users/stephaniewong/Desktop/NoRight/img3927.png,complete,,bounding-box,13428276794903216,0.32390745501285345,0.36503856041131105,0.15167095115681234,0.16709511568123392,noRight,,#f44336,,,,,,,,
samples.306,,sia0cb7bn,file:///Users/stephaniewong/Desktop/NoRight/img3928.png,complete,,bounding-box,7549090156229024,0.26413881748071977,0.2320051413881748,0.10154241645244216,0.20179948586118254,noRight,,#f44336,,,,,,,,
samples.307,,ssiguod0v,file:///Users/stephaniewong/Desktop/NoRight/img3929.png,complete,,bounding-box,7231547752201211,0.4505141388174807,0.42287917737789205,0.11182519280205655,0.11311053984575836,noRight,,#f44336,,,,,,,,
samples.308,,sxedsohj4,file:///Users/stephaniewong/Desktop/NoRight/img3930.png,complete,,bounding-box,47452045270559995,0.5096401028277635,0.2005141388174807,0.1118251928020566,0.12853470437017997,noRight,,#f44336,,,,,,,,
samples.309,,so3t8oebt,file:///Users/stephaniewong/Desktop/NoRight/img3931.png,complete,,bounding-box,07115927066510275,0.4665809768637532,0.544344473007712,0.10796915167095111,0.15552699228791778,noRight,,#f44336,,,,,,,,
samples.310,,slk7hcla3,file:///Users/stephaniewong/Desktop/NoRight/img3933.png,complete,,bounding-box,026679092862946563,0.5610539845758356,0.5925449871465296,0.10411311053984573,0.12082262210796912,noRight,,#f44336,,,,,,,,
samples.311,,svmphkann,file:///Users/stephaniewong/Desktop/NoRight/img3934.png,complete,,bounding-box,9760412362943567,0.3759640102827764,0.24421593830334187,0.14781491002570696,0.15938303341902313,noRight,,#f44336,,,,,,,,
samples.312,,sx5rguia3,file:///Users/stephaniewong/Desktop/NoRight/img3935.png,complete,,bounding-box,403625831013396,0.22557840616966585,0.705655526992288,0.21722365038560415,0.20308483290488433,noRight,,#f44336,,,,,,,,
samples.313,,sv6w6c9y9,file:///Users/stephaniewong/Desktop/NoRight/img3936.png,complete,,bounding-box,5951857341808802,0.6034704370179949,0.4781491002570694,0.12724935732647813,0.12853470437018,noRight,,#f44336,,,,,,,,
samples.314,,safff4gi7,file:///Users/stephaniewong/Desktop/NoRight/img3937.png,complete,,bounding-box,34443776430904505,0.480719794344473,0.3553984575835476,0.10025706940874035,0.14781491002570696,noRight,,#f44336,,,,,,,,
samples.315,,sfffjfn6h,file:///Users/stephaniewong/Desktop/NoRight/img3938.png,complete,,bounding-box,8421794752193743,0.6233933161953729,0.6214652956298201,0.12339331619537275,0.11696658097686374,noRight,,#f44336,,,,,,,,
samples.316,,s2sothu4c,file:///Users/stephaniewong/Desktop/NoRight/img3939.png,complete,,bounding-box,5502013120328393,0.37982005141388175,0.43637532133676094,0.09640102827763497,0.12724935732647813,noRight,,#f44336,,,,,,,,
samples.317,,sgd0epl2i,file:///Users/stephaniewong/Desktop/NoRight/img3940.png,complete,,bounding-box,6708719014663354,0.6870179948586118,0.2969151670951157,0.14010282776349614,0.1542416452442159,noRight,,#f44336,,,,,,,,
samples.318,,sx5gyrh8i,file:///Users/stephaniewong/Desktop/NoRight/img3941.png,complete,,bounding-box,05649551220255167,0.3412596401028278,0.3823907455012854,0.0758354755784062,0.11953727506426731,noRight,,#f44336,,,,,,,,
samples.319,,s02m0fj4m,file:///Users/stephaniewong/Desktop/NoRight/img3942.png,complete,,bounding-box,6397285725649224,0.32519280205655526,0.47493573264781486,0.13624678663239076,0.13239074550128532,noRight,,#f44336,,,,,,,,
samples.320,,s7k3a7q96,file:///Users/stephaniewong/Desktop/NoRight/img3943.png,complete,,bounding-box,21697601921581366,0.32776349614395883,0.5398457583547558,0.11825192802056556,0.14395886889460158,noRight,,#f44336,,,,,,,,
samples.321,,su9zh1zqv,file:///Users/stephaniewong/Desktop/NoRight/img3944.png,complete,,bounding-box,02642172833099643,0.7544987146529563,0.4980719794344473,0.16709511568123392,0.12210796915167099,noRight,,#f44336,,,,,,,,
samples.322,,s0v1lqcmk,file:///Users/stephaniewong/Desktop/NoRight/img3945.png,complete,,bounding-box,5481091336300423,0.29048843187660667,0.34318766066838047,0.09254498714652956,0.17223650385604117,noRight,,#f44336,,,,,,,,
samples.323,,sd8w8ngwk,file:///Users/stephaniewong/Desktop/NoRight/img3946.png,complete,,bounding-box,40962870028008536,0.5951156812339331,0.775706940874036,0.1311053984575835,0.1812339331619537,noRight,,#f44336,,,,,,,,
samples.324,,sr3uc6rx2,file:///Users/stephaniewong/Desktop/NoRight/img3947.png,complete,,bounding-box,8160963783552195,0.23778920308483292,0.6304627249357326,0.2365038560411311,0.30719794344473006,noRight,,#f44336,,,,,,,,
samples.325,,s7ve7hlz8,file:///Users/stephaniewong/Desktop/NoRight/img3948.png,complete,,bounding-box,6586753646794516,0.5411311053984575,0.5077120822622108,0.11053984575835474,0.11568123393316199,noRight,,#f44336,,,,,,,,
samples.326,,s5y3zw2kn,file:///Users/stephaniewong/Desktop/NoRight/img3949.png,complete,,bounding-box,6361718012521593,0.3284061696658098,0.3026992287917738,0.13496143958868895,0.1992287917737789,noRight,,#f44336,,,,,,,,
samples.327,,s0t1lumui,file:///Users/stephaniewong/Desktop/NoRight/img3950.png,complete,,bounding-box,38820258110895334,0.3978149100257069,0.42287917737789205,0.10411311053984579,0.10539845758354754,noRight,,#f44336,,,,,,,,
samples.328,,sqggy1nkr,file:///Users/stephaniewong/Desktop/NoRight/img3951.png,complete,,bounding-box,780172407481865,0.3643958868894602,0.3380462724935733,0.09640102827763497,0.12596401028277637,noRight,,#f44336,,,,,,,,
samples.329,,sh0mtd1fa,file:///Users/stephaniewong/Desktop/NoRight/img3952.png,complete,,bounding-box,9614136933123729,0.7281491002570695,0.6728791773778919,0.1683804627249358,0.16323907455012854,noRight,,#f44336,,,,,,,,
samples.330,,snk871c8w,file:///Users/stephaniewong/Desktop/NoRight/img3953.png,complete,,bounding-box,08485707974652734,0.3412596401028278,0.4961439588688946,0.18380462724935734,0.21850899742930596,noRight,,#f44336,,,,,,,,
samples.331,,si7kurhz7,file:///Users/stephaniewong/Desktop/NoRight/img3954.png,complete,,bounding-box,11729058062129738,0.3457583547557841,0.5796915167095116,0.15167095115681234,0.16709511568123392,noRight,,#f44336,,,,,,,,
samples.332,,s26esr4bs,file:///Users/stephaniewong/Desktop/NoRight/img3955.png,complete,,bounding-box,9161942223644153,0.4569408740359897,0.4569408740359897,0.10668380462724936,0.18380462724935737,noRight,,#f44336,,,,,,,,
samples.333,,s61hve2pw,file:///Users/stephaniewong/Desktop/NoRight/img3956.png,complete,,bounding-box,7088985207363439,0.46593830334190234,0.6613110539845758,0.1298200514138817,0.14010282776349614,noRight,,#f44336,,,,,,,,
samples.334,,stymxcxqa,file:///Users/stephaniewong/Desktop/NoRight/img3957.png,complete,,bounding-box,9288776694246794,0.30848329048843187,0.13881748071979433,0.15938303341902313,0.18508997429305912,noRight,,#f44336,,,,,,,,
samples.335,,silosb91u,file:///Users/stephaniewong/Desktop/NoRight/img3958.png,complete,,bounding-box,5093601057022499,0.653598971722365,0.2769922879177378,0.16580976863753216,0.17609254498714652,noRight,,#f44336,,,,,,,,
samples.336,,sdsaf9qoc,file:///Users/stephaniewong/Desktop/NoRight/img3959.png,complete,,bounding-box,3521197822396154,0.5295629820051414,0.5745501285347043,0.14910025706940871,0.16709511568123386,noRight,,#f44336,,,,,,,,
samples.337,,schsf724x,file:///Users/stephaniewong/Desktop/NoRight/img3960.png,complete,,bounding-box,531636688054604,0.7140102827763496,0.4010282776349614,0.1452442159383034,0.17480719794344474,noRight,,#f44336,,,,,,,,
samples.338,,skiwxqemf,file:///Users/stephaniewong/Desktop/NoRight/img3961.png,complete,,bounding-box,5199415129974208,0.6471722365038561,0.5970437017994858,0.1709511568123393,0.16838046272493568,noRight,,#f44336,,,,,,,,
samples.339,,sowduwcpw,file:///Users/stephaniewong/Desktop/NoRight/img3962.png,complete,,bounding-box,6871390384053182,0.730719794344473,0.4858611825192802,0.19151670951156818,0.1645244215938303,noRight,,#f44336,,,,,,,,
samples.340,,sz4jxbkvj,file:///Users/stephaniewong/Desktop/NoRight/img3963.png,complete,,bounding-box,09845272960978724,0.2101542416452442,0.5424164524421593,0.23264781491002573,0.19023136246786632,noRight,,#f44336,,,,,,,,
samples.341,,sephpeyhh,file:///Users/stephaniewong/Desktop/NoRight/img3964.png,complete,,bounding-box,4354824886096935,0.2422879177377892,0.7596401028277635,0.20179948586118251,0.21850899742930596,noRight,,#f44336,,,,,,,,
samples.342,,scai7uepo,file:///Users/stephaniewong/Desktop/NoRight/img3965.png,complete,,bounding-box,6520668601442456,0.33997429305912596,0.442159383033419,0.1838046272493573,0.17223650385604106,noRight,,#f44336,,,,,,,,
samples.343,,s95o8hgbv,file:///Users/stephaniewong/Desktop/NoRight/img3966.png,complete,,bounding-box,7661246202850298,0.6266066838046273,0.37146529562982006,0.11953727506426737,0.12596401028277637,noRight,,#f44336,,,,,,,,
samples.344,,sanyahu4j,file:///Users/stephaniewong/Desktop/NoRight/img3967.png,complete,,bounding-box,07165172818284615,0.5777634961439588,0.7461439588688946,0.17095115681233936,0.20179948586118246,noRight,,#f44336,,,,,,,,
samples.345,,s0uu8x1bn,file:///Users/stephaniewong/Desktop/NoRight/img3968.png,complete,,bounding-box,9626558098664548,0.41002570694087404,0.6420308483290489,0.18508997429305918,0.1606683804627249,noRight,,#f44336,,,,,,,,
samples.346,,s6jttdpgj,file:///Users/stephaniewong/Desktop/NoRight/img3969.png,complete,,bounding-box,3124939878141588,0.35796915167095117,0.3213367609254499,0.2069408740359897,0.24935732647814912,noRight,,#f44336,,,,,,,,
samples.347,,s3ttvodti,file:///Users/stephaniewong/Desktop/NoRight/img3970.png,complete,,bounding-box,05451407818201681,0.4620822622107969,0.37275064267352187,0.15038560411311053,0.16452442159383035,noRight,,#f44336,,,,,,,,
samples.348,,s26pgov77,file:///Users/stephaniewong/Desktop/NoRight/img3971.png,complete,,bounding-box,5963424607422216,0.6561696658097687,0.6124678663239074,0.16838046272493568,0.15038560411311053,noRight,,#f44336,,,,,,,,
samples.349,,sdcxd9po9,file:///Users/stephaniewong/Desktop/NoRight/img3972.png,complete,,bounding-box,9070300112139911,0.5141388174807198,0.6773778920308484,0.2185089974293059,0.2570694087403599,noRight,,#f44336,,,,,,,,
samples.350,,svicn1bth,file:///Users/stephaniewong/Desktop/NoRight/img3973.png,complete,,bounding-box,04763408961922044,0.4794344473007712,0.35089974293059123,0.19023136246786626,0.2185089974293059,noRight,,#f44336,,,,,,,,
samples.351,,svjhpn9hn,file:///Users/stephaniewong/Desktop/NoRight/img4436.png,complete,,bounding-box,4884512055025596,0.2345758354755784,0.4074550128534704,0.15552699228791772,0.1568123393316196,noRight,,#f44336,,,,,,,,
samples.352,,sjqowuk58,file:///Users/stephaniewong/Desktop/NoRight/img4437.png,complete,,bounding-box,705628155418716,0.6812339331619537,0.19601542416452442,0.09768637532133673,0.10668380462724936,noRight,,#f44336,,,,,,,,
samples.353,,sj3fjxcrl,file:///Users/stephaniewong/Desktop/NoRight/img4438.png,complete,,bounding-box,8944912665760989,0.800771208226221,0.6754498714652957,0.23136246786632386,0.2300771208226221,noRight,,#f44336,,,,,,,,
samples.354,,sdgp1zoml,file:///Users/stephaniewong/Desktop/NoRight/img4439.png,complete,,bounding-box,12819530193132378,0.7159383033419023,0.43637532133676094,0.1285347043701799,0.21465295629820053,noRight,,#f44336,,,,,,,,
samples.355,,sk8vq237u,file:///Users/stephaniewong/Desktop/NoRight/img4440.png,complete,,bounding-box,500886542112662,0.30719794344473006,0.38817480719794345,0.15938303341902313,0.1773778920308483,noRight,,#f44336,,,,,,,,
samples.356,,sv3f4mau4,file:///Users/stephaniewong/Desktop/NoRight/img4441.png,complete,,bounding-box,22895666690658478,0.31426735218508994,0.20115681233933164,0.10925449871465293,0.19408740359897173,noRight,,#f44336,,,,,,,,
